,source,target,type,url,content
de 58 000 habitants. Notre population a de grandes difficultés
à utiliser l'informatique. Ainsi, comment rassurer la population, par
exemple en matière de fiabilité des informations, et comment
encourager l'esprit critique ?
L'Éducation nationale, en France, n'est pas encore
entrée dans l'ère de l'IA. Les enfants ne semblent pas
préparés, alors que l'apprentissage de l'esprit critique devrait
se faire très tôt, dès la maternelle.
Les collectivités risquent, après avoir
financé des outils nouveaux, d'être bloquées à cause
d'une défaillance de l'entreprise. J'ai déjà testé
des outils dans les collectivités ; malheureusement, le
résultat n'est pas très bon.
J'en viens à la protection des données. Je
m'y suis intéressée au Parlement européen
en 2009. Comment protéger nos données personnelles, mais
sans pénaliser l'IA, qui doit aussi nous apporter des
solutions ?
Enfin, j'ai de grandes inquiétudes en
matière de cybersécurité.


Mme
Ghislaine Senée, rapporteure. - En
matière de soutenabilité et d'impact, je n'ai eu aucune
réponse concrète à mes interrogations lors de nos
auditions, notamment sur la consommation des ressources : eau, silice,
énergie. Par ailleurs, les Gafam accaparent les nouveaux
contrats d'énergie renouvelable. Je pense à l'éolien et au
solaire, tandis que Microsoft est en train d'acheter une centrale
nucléaire. Ce niveau d'accaparement des Gafam atteint 30 %.
Finalement, on a donné un accès à
l'IA à l'ensemble de la population. Ce serait cependant une folie de
penser que tous pourront l'utiliser. Nous créons aujourd'hui un besoin,
mais les services deviendront payants à terme, ne serait-ce que pour
respecter l'Accord de Paris. Les implications sont vastes en matière de
responsabilité écologique et sociale : comment éviter
une fracture sociale ? S'y ajoutent les questions liées à la
responsabilité éthique et démocratique. Ainsi, comment
faire pour respecter nos engagements climatiques et sociaux ?
Ensuite, l'absence d'évaluation me frappe,
malgré l'évolution spectaculaire des technologies. Il faut
s'adapter à de nouveaux produits, qui arrivent sur le marché
avant même que nous ayons pu légiférer.


Mme
Amel Gacquerre, rapporteure. - La fracture
territoriale est déjà prégnante. L'IA repose sur la
collecte de données et leur traitement. Or toutes les
collectivités n'ont pas les mêmes moyens. Comment pallier ce
biais ? Tous les territoires n'avancent pas de la même
manière.
L'IA comme outil d'aide à la décision
politique ne fait-elle pas courir un risque de déresponsabilisation des
élus et des agents ainsi que de standardisation des
décisions ? La démocratie locale est-elle
menacée, si les algorithmes dictent demain la conduite des responsables
locaux ?
Enfin, ne craignez-vous pas une forme de
déshumanisation ? Voyez les chatbots. Jusqu'où
aller ? Nous risquons de couper un lien essentiel pour notre
société.
Enfin, quel est le risque en matière de
libertés fondamentales et de respect des droits de l'homme ?
Devons-nous légiférer davantage ?
M. Jean-Gabriel Ganascia. - Nous
n'avons pas de solution clé en main pour obtenir l'adhésion des
citoyens. En revanche, nous avons répondu de manière parcellaire
dans des rapports, par exemple dans notre avis sur les enjeux éthiques
des technologies de reconnaissance faciale, posturale et comportementale, ou
dans nos discussions au sein du comité d'éthique, où nous
nous posons la question de manière très concrète.
L'IA est un domaine très vaste. Il faut se
demander de manière très précise, sur chaque point, ce que
l'on veut faire. Par exemple, installer des caméras dans les villes doit
répondre à un but précis, explicite,
présenté de manière transparente. L'objectif doit toujours
être très clair. Souvent, les administrations, parce qu'elles
veulent être modernes, proposent des solutions sans savoir exactement ce
qu'elles veulent en faire. Dans une ville du Sud, la reconnaissance faciale a
été utilisée pour des situations où elle reste
inexploitable : elle ne fonctionne pas quand, au cours d'un
événement festif, les personnes se griment, par exemple.
Il faut aussi comparer les solutions technologiques avec
les solutions alternatives, et expliquer les gains envisagés. Enfin, il
faut mener des évaluations et des expérimentations.
Dans notre avis sur la reconnaissance faciale, posturale
et comportementale, nous distinguons deux types d'expérimentation :
sociale et scientifique. Une telle démarche, transparente et rigoureuse,
est la seule qui pourra recueillir l'adhésion des populations ;
sinon nous courons à la catastrophe.
Dans le cadre de France Travail, nous avons
établi une charte, dont le premier point est la centralité de
l'humain. Voilà un bon guide.
Concernant le monde rural, l'IA joue déjà
un rôle dans l'agriculture.
En matière de soutenabilité, certaines
solutions restent sobres, tandis que les grands modèles de langage ou de
génération de textes sont dramatiquement consommateurs.
L'apprentissage des modèles comme les requêtes sont très
coûteux du point de vue énergétique. Les effets peuvent
être désastreux. Cependant, l'IA peut aussi contribuer à
une meilleure soutenabilité, par exemple pour mieux réguler des
flux énergétiques, notamment pour les énergies
renouvelables, qui sont discontinues. Il faut faire de la
pédagogie ; voyez le cas des compteurs Linky, qui ont
suscité une forme de panique, alors qu'ils sont essentiels pour mieux
gérer les consommations.
Mme Catherine Dufour. - Vos
interrogations décrivent bien toutes les angoisses liées à
l'IA. Le premier problème de l'IA, c'est son nom : l'IA n'est pas
de l'intelligence ; en anglais,
« intelligence » signifie
« renseignement ». Nous aurions dû dire
« apprentissage » ou
« renseignement » artificiel. Une
véritable intelligence implique d'avoir des perceptions, une
mémoire associative, un modèle du monde, une capacité
à se fixer des objectifs en fonction d'enjeux personnels. L'IA ne
dispose pas de ces facultés ; elle reste un outil statistique.
J'ai vu l'informatisation déferler dans nos
sociétés, pour le meilleur comme pour le pire. J'ai vu des
secrétaires et des chargés de saisie se retrouver
définitivement au chômage. Avec l'IA viendront les pertes
d'emplois : après les cols bleus, les cols blancs y passent...
Je connais nombre de traducteurs et d'illustrateurs qui, en un an, ont
perdu l'intégralité de leur chiffre d'affaires. Je vois
déjà du chômage de masse. Les conséquences seront
sanglantes.
Nous sommes un peu effrayés par la vitesse
à laquelle la science avance. Dès 1931,
« Le Meilleur des mondes » parlait de
modifications génétiques et de biotechnologies, ainsi que de
leurs dangers. Ainsi, nous étions préparés quand les
biotechnologies ont réellement émergé dans nos
sociétés ; nous avons légiféré en
amont. La fiction permet d'anticiper ce qui se passe dans les laboratoires.
Aujourd'hui, nous n'avons plus cette capacité
d'anticipation : quand j'ai une nouvelle idée, je constate sur
Google qu'elle a déjà été
réalisée. Les plus jeunes auteurs le disent aussi, nous nous
prenons le mur du réel en plein visage. Notre science commence à
aller plus vite que notre capacité de projection dans le champ
social.
Enfin, les données, c'est de l'or dans notre
poche, et cela fait longtemps qu'on nous les a volées !
L'État lui-même vend les données de votre carte grise
à des traders. C'est pourquoi ceux qui manipulent les données
personnelles, notamment les Gafam, nous font rêver, par exemple
d'aller sur Mars, simplement pour nous détourner du fait qu'ils sont en
train de fouiller l'or qui est dans notre poche, et qu'ils ont pris nos
données sans rien nous rendre en échange, si ce n'est des
rêves : voilà ce que l'on nomme la mythopoesis de la
Silicon Valley.
M. Jean-Gabriel Ganascia. -
Cependant, l'IA ne vise pas à recréer une machine. L'intelligence
est un mot polysémique. On peut parler d'esprit ou
d'ingéniosité, ou de renseignement. La traduction
française reste exacte.
Cette conception de l'intelligence est introduite
à la fin du XIXe siècle : il s'agit alors de
naturaliser la philosophie et d'étudier l'esprit avec les
méthodes des sciences physiques. On suppose alors que l'esprit est un
ensemble de facultés mentales. Hippolyte Taine, dans
« De l'intelligence », a voulu
étudier ces facultés cognitives : perception,
mémoire, raisonnement, communication, avec une méthode
scientifique expérimentale. L'IA reprend cette idée, avec
l'ambition non seulement de réaliser des expériences, mais aussi
de simuler ces facultés cognitives.
L'IA reste une discipline scientifique. Il faut
l'expliquer et désamorcer les craintes. Il ne s'agit pas de créer
un jour des machines qui auront une conscience.
Mme Catherine Dufour. - Il faut
légiférer très vite, mais le chiffre d'affaires
des Gafam est de 1 600 milliards d'euros, soit la moitié
du PIB français. Les lois ne pourront plus rien, les Gafam
font ce qu'elles veulent. Voilà le plus grand problème.
M. Pierre Jannin. - Tout va
très vite, les développements scientifiques en laboratoire sont
absolument vertigineux. Nous nous sommes laissé emporter dans le
numérique sans véritable recul sur les limites et les impacts des
technologies. Aujourd'hui, nous perdons le contrôle. Il est
nécessaire de réfléchir, de s'arrêter un instant.
Cela fait partie de notre responsabilité d'élus. Oui, il faudra
légiférer et rester vigilant. On nous vend du rêve, des
emplois, du développement économique, mais ne cédons pas
à l'aveuglement.
Il faut systématiquement s'interroger sur les
